ID	SITE	SPECIES	FIRSTCEN	DEATHYEAR	HT83	HT84	HT85	HT86	HT87	HT88	HT89	HT90	HT91	HT92	HT93	HT94	HT95	HT96	HT97	HT98	HT99	HT00	HGRO8384	HGRO8485	HGRO8586	HGRO8687	HGRO8788	HGRO8889	HGRO8990	HGRO9091	HGRO9192	HGRO9293	HGRO9394	HGRO9495	HGRO9596	HGRO9697	HGRO9798	HGRO9899	HGRO9900	DIA83	DIA84	DIA85	DIA86	DIA87	DIA88	DIA89	DIA90	DIA91	DIA92	DIA93	DIA94	DIA95	DIA96	DIA97	DIA98	DIA99	DIA00	DGRO8384	DGRO8485	DGRO8586	DGRO8687	DGRO8788	DGRO8889	DGRO8990	DGRO9091	DGRO9192	DGRO9293	DGRO9394	DGRO9495	DGRO9596	DGRO9697	DGRO9798	DGRO9899	DGRO9900	HOW83	HOW84	HOW85	HOW86	HOW87	HOW88	HOW89	HOW90	HOW91	HOW92	HOW93	HOW94	HOW95	HOW96	HOW97	HOW98	HOW99	HOW00	HTMED83	HTMED84	HTMED85	HTMED86	HTMED87	HTMED88	HTMED89	HTMED90	HTMED91	HTMED92	HTMED93	HTMED94	HTMED95	HTMED96	HTMED97	HTMED98	HTMED99	HTMED00	DATE83	DATE84	DATE85	DATE86	DATE87	DATE88	DATE89	DATE90	DATE91	DATE92	DATE93	DATE94	DATE95	DATE96	DATE97	DATE98	DATE99	DATE00	STMCON84	STMCON85	STMCON86	STMCON87	STMCON88	STMCON89	STMCON90	STMCON91	STMCON92	STMCON93	STMCON94	STMCON95	STMCON96	STMCON97	STMCON98	STMCON99	STMCON00	CRNPO83	CRNPO84	CRNPO85	CRNPO86	CRNPO87	CRNPO88	CRNPO89	CRNPO90	CRNPO91	CRNPO92	CRNPO93	CRNPO94	CRNPO95	CRNPO96	CRNPO97	CRNPO98	CRNPO99	CRNPO00	CRNABV1	HAB83	HAB84	HAB85	HAB86	HAB87	HAB88	HAB89	HAB90	HAB91	HAB92	HAB93	HAB94	HAB95	HAB96	HAB97	HAB98	HAB99	HAB00
4679	SURA  900	CO	1992	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	234	237	241	242	244	245	248	250	251	-999	-999	-999	-999	-999	-999	-999	-999	-999	3.2	3.8	1	2	1	2.8	2.1	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	-999	-999	-999	-999	-999	-999	-999	-999	-999	300	300	300	300	300	300	300	300	300	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	5/27/1992	5/4/1993	5/19/1994	5/18/1995	5/24/1996	5/20/1997	6/15/1998	5/25/1999	5/19/2000	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	N	N	N	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	2.25	2.25	2.25	2.5	2.5	2.5	2.5	2.25	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4	4
4680	SURA  900	CO	1992	1995	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	302	302	303	9003	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	CIN	CIN	CIN	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	600	600	600	-999	-999	-999	-999	-999	-999	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	5/27/1992	5/4/1993	5/19/1994	5/18/1995	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4.5	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	-999	-999	-999	-999	-999
4681	SURA  900	CO	1992	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	286	289	293	296	296	297	306	309	310	-999	-999	-999	-999	-999	-999	-999	-999	-999	3.2	3.8	3	0	1	8.4	3.2	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	-999	-999	-999	-999	-999	-999	-999	-999	-999	300	300	300	300	300	300	300	300	300	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	5/27/1992	5/4/1993	5/19/1994	5/18/1995	5/24/1996	5/20/1997	6/15/1998	5/25/1999	5/19/2000	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	N	N	N	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4	4
4682	SURA  900	CO	1992	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	325	331	336	340	348	348	355	369	372	-999	-999	-999	-999	-999	-999	-999	-999	-999	6.4	4.8	4	7.8	0	6.5	14.9	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	-999	-999	-999	-999	-999	-999	-999	-999	-999	600	600	600	600	600	600	600	600	600	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	5/27/1992	5/4/1993	5/19/1994	5/18/1995	5/24/1996	5/20/1997	6/15/1998	5/25/1999	5/19/2000	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	N	N	N	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4	4
4683	SURA  900	CO	1992	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	162	172	184	196	211	213	235	244	251	-999	-999	-999	-999	-999	-999	-999	-999	-999	10.7	11.5	12	14.7	2	20.5	9.5	7.1	-999	-999	-999	-999	-999	-999	-999	-999	-999	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	-999	-999	-999	-999	-999	-999	-999	-999	-999	300	300	300	300	300	300	300	300	300	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	5/27/1992	5/4/1993	5/19/1994	5/18/1995	5/24/1996	5/20/1997	6/15/1998	5/25/1999	5/19/2000	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	N	N	N	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	3.5	4	4	4	4	4	4	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4	4
3405	SURA  900	BE	1992	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	976	987	988	990	1000	1002	1009	1013	1015	-999	-999	-999	-999	-999	-999	-999	-999	-999	11.7	1	2	9.8	2	6.5	4.2	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	-999	-999	-999	-999	-999	-999	-999	-999	-999	600T	600T	600T	600T	600T	600T	600T	600T	600T	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	5/27/1992	5/4/1993	5/19/1994	5/18/1995	5/24/1996	5/20/1997	6/15/1998	5/25/1999	5/19/2000	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	N	N	N	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	5	5	5	5	5	5	5	5	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4	4
4684	SURA  900	CO	1992	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	180	186	194	197	203	205	209	210	212	-999	-999	-999	-999	-999	-999	-999	-999	-999	6.4	7.7	3	5.9	2	3.7	1.1	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	-999	-999	-999	-999	-999	-999	-999	-999	-999	300	300	300	300	300	300	300	300	300	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	5/27/1992	5/4/1993	5/19/1994	5/18/1995	5/24/1996	5/20/1997	6/15/1998	5/25/1999	5/19/2000	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	N	N	N	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	4	4	4	4	4	4	4	4
3418	CC   1100	BE	1993	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	53	55	57	67	68	70	80	89	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1.9	2.1	9.5	1	1.9	9.9	9.3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3.2	4	4.2	4.2	4.2	4.2	4.7	5.2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.8	0.2	0	0	0	0.5	0.5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	40M	40M	40M	40M	40M	40M	40M	40M	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	4/28/1993	5/17/1994	5/5/1995	5/22/1996	5/12/1997	6/5/1998	6/8/1999	5/26/2000	-999	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	N	N	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1.5	1.5	1.5	1.5	1.5	2	1.5	1.5	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4
8202	CC     71	HM	1993	1995	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	59	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	14.6	9003	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	CAL	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	40M	-999	-999	-999	-999	-999	-999	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	3/31/1993	4/6/1994	4/7/1995	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	D	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1.5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	-999	-999	-999	-999	-999
3425	CC    800	BE	1993	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	157	164	169	176	184	190	200	208	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6.7	5	6.8	8.2	5.6	10	8.2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1000	1000	1000	1000	1000	1000	1000	1000	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	4/29/1993	5/18/1994	5/16/1995	5/23/1996	5/13/1997	6/8/1998	6/9/1999	5/31/2000	-999	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	N	N	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	3	3	4	4	3	3	3	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4
50464	CC   1200	MG	1993	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	257	260	260	261	261	262	262	262	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2.9	0	1	0	0.9	0	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	300	300	300	300	300	300	300	300	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	4/27/1993	5/16/1994	5/4/1995	5/21/1996	5/8/1997	6/5/1998	6/8/1999	5/26/2000	-999	-999	-999	-999	-999	-999	-999	-999	-999	D	N	N	N	N	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	3	3	3	4	3.5	3	3	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4
50465	CC   1200	MG	1993	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	233	235	236	237	240	242	245	250	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1.9	1	1	3.1	1.9	3	5.2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	300	300	300	300	300	300	300	300	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	4/28/1993	5/16/1994	5/4/1995	5/22/1996	5/8/1997	6/5/1998	6/8/1999	5/26/2000	-999	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	N	N	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	3	4	4	4	4	4	3	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4
60407	CC   1355	LA	1993	1994	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	45	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3.3	9003	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	CAL	REV	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	10M	-999	-999	-999	-999	-999	-999	-999	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	4/27/1993	5/16/1994	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	-999	-999	-999	-999	-999	-999	-999	-999	-999	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1.5	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	-999	-999	-999	-999	-999	-999
8201	CC   1620	HM	1993	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	421	430	299	300	178	185	185	107	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	8.5	-131	1	-122	6.5	0	-78	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	22	22.2	22.6	22.7	10.5	11.3	11.3	11.3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.2	0.4	0.1	-999	0.7	0	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	130M	130M	130M	130M	60M	60M	60M	60M	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	4/22/1993	5/12/1994	5/2/1995	5/20/1996	5/7/1997	6/3/1998	6/2/1999	5/24/2000	-999	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	N	HR	D	D	D	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1.75	1.75	1.5	1.5	1.5	1.5	1.5	1.5	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4
50477	CC   1875	MG	1993	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	355	356	356	356	356	356	356	356	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	0	0	0	0	0	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	300	300	300	300	300	300	300	300	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	4/20/1993	4/29/1994	4/27/1995	5/2/1996	4/28/1997	6/1/1998	5/31/1999	5/15/2000	-999	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	N	N	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	3	3	2	2	3	2.75	3	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4
50478	CC   1875	MG	1993	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	572	574	476	476	478	475	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	0	2	-2.7	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	CIN	CIN	CIN	CIN	CIN	CIN	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	300	300	600	600	600	600	-999	-999	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	4/20/1993	4/29/1994	4/27/1995	5/2/1996	4/28/1997	6/1/1998	5/31/1999	5/15/2000	-999	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	N	N	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4
7197	CC   1975	HA	1993	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1191	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	999	999	999	-999	-999	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	4/20/1993	4/27/1994	4/25/1995	4/30/1996	4/24/1997	5/27/1998	5/27/1999	5/12/2000	-999	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	N	N	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4
50476	CC   1975	MG	1993	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	574	578	578	578	583	585	589	592	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3.9	0	0	5.1	1.8	4	3.1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1300	1300	1300	1300	1300	1300	1300	1300	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	4/20/1993	4/27/1994	4/25/1995	4/30/1996	4/24/1997	5/27/1998	5/27/1999	5/12/2000	-999	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	N	N	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	3.5	3	3	3	3	3	3	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4
50475	CC   1975	MG	1993	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	480	483	487	491	494	496	500	503	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2.9	4	3.9	3.1	1.8	4	3.1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	CIN	CIN	CIN	CIN	CIN	CIN	CIN	CIN	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	300	300	300	300	300	300	300	300	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	4/20/1993	4/27/1994	4/25/1995	4/30/1996	4/24/1997	5/27/1998	5/27/1999	5/12/2000	-999	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	N	N	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	3	4	3	3	3	3	3	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4
7196	CC   1975	HA	1993	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	764	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	CIN	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1300	-999	-999	999	999	999	999	-999	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	4/20/1993	4/27/1994	4/25/1995	4/30/1996	4/24/1997	5/27/1998	5/27/1999	5/12/2000	-999	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	N	N	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4
7195	CC   1975	HA	1993	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1117	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	CIN	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	600T	-999	-999	999	999	999	999	-999	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	7/7/1977	4/20/1993	4/27/1994	4/25/1995	4/30/1996	4/24/1997	5/27/1998	5/27/1999	5/12/2000	-999	-999	-999	-999	-999	-999	-999	-999	-999	N	N	N	N	N	N	N	N	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	3	4	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	4	4	4	4
